id,label
8382,2
8383,0
8384,0
8385,5
8386,5
8387,1
8388,5
8389,5
8390,5
8391,3
8392,0
8393,2
8394,5
8395,2
8396,4
8397,4
8398,2
8399,4
8400,2
8401,4
8402,2
8403,0
8404,5
8405,1
8406,0
8407,1
8408,0
8409,2
8410,0
8411,5
8412,5
8413,3
8414,2
8415,1
8416,4
8417,4
8418,5
8419,3
8420,5
8421,4
8422,2
8423,2
8424,2
8425,1
8426,1
8427,4
8428,5
8429,2
8430,1
8431,5
8432,5
8433,0
8434,5
8435,2
8436,3
8437,1
8438,0
8439,2
8440,1
8441,0
8442,0
8443,0
8444,2
8445,5
8446,5
8447,0
8448,5
8449,5
8450,0
8451,5
8452,4
8453,4
8454,3
8455,2
8456,3
8457,0
8458,3
8459,0
8460,5
8461,2
8462,2
8463,0
8464,1
8465,2
8466,2
8467,3
8468,3
8469,0
8470,3
8471,5
8472,2
8473,4
8474,3
8475,3
8476,1
8477,3
8478,2
8479,1
8480,0
8481,0
8482,0
8483,5
8484,5
8485,2
8486,3
8487,3
8488,5
8489,2
8490,1
8491,2
8492,3
8493,4
8494,1
8495,2
8496,5
8497,5
8498,0
8499,0
8500,2
8501,5
8502,1
8503,2
8504,1
8505,1
8506,3
8507,0
8508,2
8509,1
8510,2
8511,3
8512,0
8513,3
8514,2
8515,2
8516,2
8517,4
8518,4
8519,1
8520,5
8521,2
8522,5
8523,3
8524,2
8525,1
8526,3
8527,4
8528,2
8529,2
8530,5
8531,5
8532,1
8533,3
8534,3
8535,1
8536,3
8537,2
8538,1
8539,3
8540,5
8541,1
8542,2
8543,4
8544,2
8545,0
8546,5
8547,2
8548,2
8549,0
8550,2
8551,4
8552,4
8553,1
8554,1
8555,5
8556,3
8557,3
8558,4
8559,3
8560,5
8561,0
8562,3
8563,1
8564,1
8565,5
8566,5
8567,3
8568,3
8569,1
8570,5
8571,5
8572,2
8573,3
8574,3
8575,5
8576,0
8577,3
8578,4
8579,4
8580,0
8581,0
8582,2
8583,3
8584,1
8585,2
8586,5
8587,0
8588,5
8589,3
8590,4
8591,3
8592,3
8593,0
8594,3
8595,4
8596,2
8597,0
8598,3
8599,2
8600,1
8601,1
8602,0
8603,2
8604,4
8605,3
8606,1
8607,1
8608,1
8609,3
8610,1
8611,5
8612,1
8613,3
8614,3
8615,4
8616,3
8617,5
8618,4
8619,3
8620,4
8621,0
8622,5
8623,2
8624,2
8625,3
8626,2
8627,4
8628,4
8629,4
8630,1
8631,2
8632,4
8633,3
8634,4
8635,1
8636,5
8637,1
8638,1
8639,1
8640,0
8641,1
8642,2
8643,0
8644,2
8645,5
8646,3
8647,4
8648,4
8649,3
8650,2
8651,2
8652,0
8653,1
8654,1
8655,1
8656,1
8657,0
8658,1
8659,1
8660,1
8661,1
8662,3
8663,5
8664,2
8665,1
8666,4
8667,0
8668,4
8669,4
8670,1
8671,2
8672,2
8673,2
8674,2
8675,1
8676,2
8677,0
8678,3
8679,0
8680,0
8681,2
8682,5
8683,4
8684,3
8685,3
8686,1
8687,3
8688,4
8689,0
8690,3
8691,4
8692,5
8693,3
8694,0
8695,5
8696,5
8697,0
8698,2
8699,5
8700,4
8701,0
8702,2
8703,5
8704,4
8705,0
8706,1
8707,4
8708,5
8709,2
8710,5
8711,3
8712,5
8713,5
8714,4
8715,4
8716,3
8717,0
8718,1
8719,5
8720,3
8721,4
8722,3
8723,3
8724,5
8725,1
8726,0
8727,0
8728,0
8729,3
8730,2
8731,0
8732,5
8733,0
8734,0
8735,3
8736,1
8737,0
8738,3
8739,4
8740,0
8741,1
8742,0
8743,5
8744,1
8745,0
8746,3
8747,4
8748,2
8749,5
8750,2
8751,2
8752,1
8753,2
8754,4
8755,3
8756,5
8757,1
8758,0
8759,5
8760,1
8761,1
8762,0
8763,0
8764,0
8765,5
8766,4
8767,4
8768,1
8769,1
8770,5
8771,0
8772,4
8773,1
8774,0
8775,2
8776,5
8777,5
8778,4
8779,0
8780,1
8781,0
8782,0
8783,0
8784,1
8785,2
8786,3
8787,5
8788,4
8789,5
8790,1
8791,5
8792,4
8793,5
8794,3
8795,5
8796,5
8797,5
8798,1
8799,2
8800,3
8801,2
8802,4
8803,0
8804,3
8805,1
8806,2
8807,5
8808,2
8809,2
8810,0
8811,5
8812,0
8813,0
8814,5
8815,1
8816,2
8817,1
8818,4
8819,4
8820,4
8821,4
8822,2
8823,0
8824,0
8825,1
8826,1
8827,2
8828,5
8829,0
8830,2
8831,1
8832,5
8833,3
8834,2
8835,4
8836,4
8837,1
8838,5
8839,5
8840,5
8841,5
8842,4
8843,2
8844,2
8845,0
8846,3
8847,3
8848,2
8849,3
8850,0
8851,3
8852,3
8853,3
8854,1
8855,4
8856,3
8857,3
8858,4
8859,3
8860,4
8861,4
8862,0
8863,2
8864,0
8865,4
8866,1
8867,1
8868,1
8869,5
8870,2
8871,1
8872,2
8873,1
8874,1
8875,1
8876,5
8877,3
8878,1
8879,1
8880,3
8881,4
8882,2
8883,2
8884,2
8885,4
8886,1
8887,3
8888,2
8889,5
8890,4
8891,1
8892,0
8893,2
8894,2
8895,0
8896,3
8897,4
8898,0
8899,5
8900,1
8901,3
8902,0
8903,2
8904,1
8905,5
8906,2
8907,1
8908,5
8909,1
8910,5
8911,3
8912,5
8913,2
8914,1
8915,3
8916,4
8917,5
8918,5
8919,2
8920,4
8921,1
8922,1
8923,4
8924,3
8925,5
8926,1
8927,3
8928,2
8929,0
8930,4
8931,4
8932,4
8933,5
8934,1
8935,0
8936,0
8937,5
8938,4
8939,4
8940,5
8941,4
8942,0
8943,5
8944,4
8945,1
8946,0
8947,1
8948,1
8949,3
8950,0
8951,3
8952,0
8953,1
8954,3
8955,4
8956,1
8957,2
8958,3
8959,2
8960,5
8961,3
8962,0
8963,2
8964,0
8965,5
8966,0
8967,4
8968,4
8969,2
8970,1
8971,1
8972,5
8973,1
8974,0
8975,3
8976,5
8977,2
8978,0
8979,3
8980,1
8981,5
8982,3
8983,0
8984,5
8985,5
8986,5
8987,3
8988,5
8989,1
8990,2
8991,1
8992,4
8993,2
8994,3
8995,4
8996,0
8997,0
8998,1
8999,0
9000,2
9001,4
9002,5
9003,2
9004,3
9005,1
9006,1
9007,1
9008,0
9009,0
9010,1
9011,1
9012,1
9013,4
9014,2
9015,2
9016,5
9017,4
9018,3
9019,4
9020,2
9021,1
9022,1
9023,5
9024,1
9025,4
9026,3
9027,5
9028,4
9029,4
9030,2
9031,1
9032,3
9033,5
9034,4
9035,0
9036,1
9037,5
9038,1
9039,5
9040,0
9041,4
9042,3
9043,2
9044,2
9045,0
9046,0
9047,3
9048,1
9049,3
9050,4
9051,5
9052,2
9053,0
9054,2
9055,5
9056,5
9057,2
9058,2
9059,1
9060,3
9061,4
9062,1
9063,2
9064,1
9065,5
9066,1
9067,2
9068,3
9069,0
9070,2
9071,0
9072,3
9073,4
9074,5
9075,1
9076,2
9077,5
9078,3
9079,1
9080,1
9081,2
9082,1
9083,5
9084,3
9085,3
9086,2
9087,0
9088,0
9089,2
9090,3
9091,5
9092,2
9093,5
9094,1
9095,3
9096,0
9097,0
9098,4
9099,4
9100,1
9101,0
9102,1
9103,2
9104,5
9105,4
9106,4
9107,5
9108,4
9109,4
9110,1
9111,5
9112,0
9113,1
9114,2
9115,4
9116,1
9117,3
9118,5
9119,3
9120,1
9121,2
9122,1
9123,2
9124,2
9125,4
9126,1
9127,0
9128,2
9129,0
9130,2
9131,2
9132,2
9133,3
9134,2
9135,1
9136,1
9137,1
9138,1
9139,2
9140,1
9141,3
9142,0
9143,4
9144,1
9145,3
9146,2
9147,0
9148,3
9149,3
9150,1
9151,0
9152,2
9153,4
9154,0
9155,2
9156,5
9157,0
9158,3
9159,2
9160,1
9161,0
9162,1
9163,3
9164,0
9165,5
9166,5
9167,2
9168,0
9169,2
9170,1
9171,1
9172,2
9173,3
9174,1
9175,2
9176,3
9177,2
9178,5
9179,1
9180,5
9181,2
9182,0
9183,2
9184,5
9185,2
9186,3
9187,0
9188,0
9189,4
9190,4
9191,5
9192,0
9193,4
9194,3
9195,3
9196,1
9197,2
9198,2
9199,4
9200,5
9201,0
9202,2
9203,3
9204,3
9205,2
9206,4
9207,4
9208,5
9209,0
9210,2
9211,0
9212,3
9213,0
9214,4
9215,4
9216,2
9217,5
9218,5
9219,2
9220,1
9221,4
9222,2
9223,4
9224,2
9225,1
9226,1
9227,2
9228,2
9229,4
9230,5
9231,3
9232,1
9233,2
9234,3
9235,4
9236,1
9237,1
9238,0
9239,5
9240,2
9241,3
9242,2
9243,4
9244,2
9245,1
9246,4
9247,3
9248,1
9249,0
9250,5
9251,3
9252,1
9253,0
9254,4
9255,0
9256,0
9257,4
9258,4
9259,2
9260,3
9261,1
9262,5
9263,5
9264,4
9265,5
9266,0
9267,0
9268,1
9269,0
9270,5
9271,2
9272,1
9273,3
9274,1
9275,2
9276,3
9277,4
9278,0
9279,2
9280,3
9281,3
9282,2
9283,0
9284,2
9285,3
9286,5
9287,5
9288,0
9289,5
9290,5
9291,4
9292,0
9293,1
9294,1
9295,1
9296,5
9297,3
9298,3
9299,2
9300,4
9301,3
9302,1
9303,4
9304,3
9305,5
9306,4
9307,5
9308,2
9309,4
9310,1
9311,0
9312,2
9313,3
9314,5
9315,5
9316,2
9317,1
9318,3
9319,3
9320,3
9321,2
9322,2
9323,3
9324,5
9325,5
9326,3
9327,2
9328,1
9329,1
9330,0
9331,4
9332,1
9333,2
9334,3
9335,1
9336,5
9337,5
9338,1
9339,2
9340,2
9341,0
9342,5
9343,1
9344,0
9345,2
9346,2
9347,0
9348,2
9349,2
9350,1
9351,1
9352,0
9353,2
9354,2
9355,5
9356,5
9357,1
9358,0
9359,1
9360,1
9361,3
9362,3
9363,1
9364,3
9365,4
9366,2
9367,0
9368,5
9369,4
9370,2
9371,0
9372,2
9373,5
9374,4
9375,2
9376,0
9377,1
9378,1
9379,2
9380,0
9381,5
9382,2
9383,4
9384,1
9385,0
9386,3
9387,4
9388,3
9389,1
9390,5
9391,3
9392,4
9393,3
9394,1
9395,4
9396,0
9397,4
9398,3
9399,3
9400,5
9401,2
9402,1
9403,3
9404,0
9405,1
9406,5
9407,0
9408,2
9409,2
9410,5
9411,1
9412,4
9413,4
9414,2
9415,2
9416,1
9417,0
9418,5
9419,1
9420,1
9421,1
9422,4
9423,1
9424,0
9425,3
9426,0
9427,3
9428,1
9429,2
9430,4
9431,4
9432,0
9433,4
9434,4
9435,2
9436,5
9437,3
9438,1
9439,1
9440,1
9441,5
9442,0
9443,4
9444,5
9445,3
9446,1
9447,0
9448,3
9449,1
9450,4
9451,5
9452,3
9453,4
9454,3
9455,1
9456,2
9457,3
9458,4
9459,2
9460,1
9461,0
9462,0
9463,0
9464,2
9465,0
9466,5
9467,2
9468,2
9469,2
9470,1
9471,3
9472,4
9473,3
9474,0
9475,5
9476,0
9477,5
9478,5
9479,2
9480,1
9481,2
9482,3
9483,4
9484,0
9485,0
9486,1
9487,1
9488,0
9489,4
9490,1
9491,0
9492,5
9493,4
9494,0
9495,1
9496,4
9497,3
9498,2
9499,0
9500,5
9501,2
9502,4
9503,0
9504,2
9505,0
9506,3
9507,3
9508,4
9509,0
9510,4
9511,1
9512,1
9513,3
9514,1
9515,2
9516,0
9517,0
9518,5
9519,1
9520,2
9521,1
9522,3
9523,0
9524,4
9525,5
9526,1
9527,3
9528,4
9529,0
9530,2
9531,5
9532,5
9533,0
9534,2
9535,3
9536,3
9537,3
9538,0
9539,3
9540,4
9541,4
9542,0
9543,3
9544,2
9545,5
9546,4
9547,1
9548,1
9549,1
9550,1
9551,5
9552,3
9553,1
9554,2
9555,0
9556,3
9557,3
9558,4
9559,1
9560,2
9561,0
9562,3
9563,1
9564,2
9565,5
9566,4
9567,2
9568,4
9569,0
9570,3
9571,4
9572,5
9573,5
9574,4
9575,4
9576,1
9577,5
9578,5
9579,2
9580,5
9581,0
9582,2
9583,2
9584,5
9585,4
9586,0
9587,5
9588,3
9589,4
9590,4
9591,2
9592,3
9593,2
9594,2
9595,2
9596,3
9597,2
9598,0
9599,3
9600,0
9601,4
9602,1
9603,0
9604,4
9605,3
9606,5
9607,3
9608,5
9609,0
9610,5
9611,4
9612,0
9613,4
9614,4
9615,5
9616,2
9617,1
9618,3
9619,5
9620,4
9621,5
9622,5
9623,2
9624,3
9625,2
9626,5
9627,3
9628,4
9629,2
9630,1
9631,3
9632,4
9633,1
9634,1
9635,1
9636,2
9637,5
9638,0
9639,0
9640,3
9641,5
9642,2
9643,5
9644,4
9645,1
9646,2
9647,3
9648,1
9649,5
9650,5
9651,3
9652,5
9653,5
9654,3
9655,0
9656,1
9657,0
9658,5
9659,1
9660,1
9661,3
9662,3
9663,3
9664,4
9665,5
9666,2
9667,2
9668,4
9669,4
9670,5
9671,3
9672,2
9673,1
9674,1
9675,5
9676,3
9677,3
9678,3
9679,2
9680,0
9681,3
9682,3
9683,4
9684,2
9685,2
9686,2
9687,3
9688,0
9689,1
9690,0
9691,5
9692,5
9693,0
9694,5
9695,5
9696,3
9697,4
9698,2
9699,1
9700,0
9701,2
9702,5
9703,2
9704,4
9705,4
9706,4
9707,2
9708,5
9709,2
9710,2
9711,5
9712,3
9713,0
9714,3
9715,5
9716,3
9717,4
9718,5
9719,4
9720,2
9721,5
9722,1
9723,5
9724,4
9725,5
9726,5
9727,1
9728,4
9729,4
9730,5
9731,0
9732,1
9733,5
9734,4
9735,4
9736,2
9737,3
9738,4
9739,5
9740,2
9741,0
9742,2
9743,4
9744,4
9745,3
9746,1
9747,4
9748,4
9749,3
9750,4
9751,3
9752,4
9753,0
9754,5
9755,2
9756,3
9757,4
9758,4
9759,2
9760,4
9761,1
9762,3
9763,3
9764,5
9765,1
9766,1
9767,3
9768,0
9769,5
9770,0
9771,5
9772,5
9773,0
9774,4
9775,3
9776,1
9777,2
9778,2
9779,0
9780,3
9781,1
9782,0
9783,5
9784,1
9785,0
9786,0
9787,1
9788,3
9789,4
9790,0
9791,5
9792,5
9793,2
9794,0
9795,4
9796,2
9797,1
9798,4
9799,1
9800,1
9801,5
9802,3
9803,4
9804,3
9805,5
9806,3
9807,2
9808,1
9809,0
9810,5
9811,3
9812,4
9813,1
9814,4
9815,0
9816,1
9817,1
9818,4
9819,2
9820,1
9821,0
9822,2
9823,1
9824,2
9825,1
9826,2
9827,0
9828,5
9829,1
9830,2
9831,2
9832,0
9833,0
9834,3
9835,3
9836,1
9837,2
9838,1
9839,3
9840,4
9841,1
9842,4
9843,2
9844,2
9845,5
9846,2
9847,3
9848,4
9849,4
9850,5
9851,1
9852,4
9853,5
9854,3
9855,3
9856,3
9857,2
9858,5
9859,5
9860,0
9861,5
9862,0
9863,4
9864,3
9865,4
9866,1
9867,0
9868,4
9869,5
9870,5
9871,1
9872,1
9873,0
9874,4
9875,4
9876,0
9877,1
9878,3
9879,5
9880,1
9881,4
9882,0
9883,0
9884,0
9885,0
9886,2
9887,1
9888,0
9889,1
9890,1
9891,0
9892,4
9893,0
9894,2
9895,0
9896,1
9897,5
9898,5
9899,2
9900,4
9901,1
9902,5
9903,1
9904,0
9905,2
9906,1
9907,0
9908,4
9909,2
9910,1
9911,2
9912,2
9913,1
9914,4
9915,0
9916,5
9917,0
9918,4
9919,4
9920,3
9921,5
9922,2
9923,4
9924,5
9925,1
9926,1
9927,4
9928,1
9929,5
9930,0
9931,3
9932,5
9933,3
9934,4
9935,1
9936,0
9937,2
9938,4
9939,0
9940,4
9941,5
9942,3
9943,5
9944,5
9945,1
9946,4
9947,5
9948,3
9949,0
9950,5
9951,2
9952,3
9953,5
9954,5
9955,0
9956,2
9957,5
9958,2
9959,3
9960,2
9961,0
9962,3
9963,1
9964,2
9965,0
9966,0
9967,2
9968,0
9969,0
9970,4
9971,4
9972,1
9973,2
9974,2
9975,2
9976,0
9977,3
9978,4
9979,5
9980,3
9981,4
9982,3
9983,2
9984,4
9985,2
9986,0
9987,2
9988,4
9989,5
9990,3
9991,5
9992,2
9993,1
9994,4
9995,1
9996,2
9997,0
9998,0
9999,4
10000,3
10001,5
10002,5
10003,4
10004,1
10005,3
10006,2
10007,1
10008,5
10009,0
10010,4
10011,5
10012,1
10013,5
10014,4
10015,4
10016,4
10017,5
10018,0
10019,0
10020,1
10021,3
10022,1
10023,3
10024,1
10025,2
10026,2
10027,5
10028,3
10029,2
10030,3
10031,5
10032,1
10033,4
10034,4
10035,2
10036,3
10037,5
10038,3
10039,4
10040,1
10041,1
10042,3
10043,3
10044,1
10045,3
10046,2
10047,0
10048,1
10049,0
10050,2
10051,1
10052,3
10053,4
10054,4
10055,1
10056,3
10057,4
10058,1
10059,0
10060,2
10061,5
10062,2
10063,5
10064,2
10065,0
10066,5
10067,5
10068,4
10069,4
10070,3
10071,2
10072,4
10073,0
10074,3
10075,5
10076,3
10077,4
10078,2
10079,3
10080,3
10081,0
10082,5
10083,5
10084,0
10085,0
10086,2
10087,1
10088,3
10089,0
10090,3
10091,2
10092,4
10093,5
10094,3
10095,4
10096,1
10097,5
10098,2
10099,4
10100,5
10101,4
10102,4
10103,4
10104,0
10105,5
10106,1
10107,0
10108,1
10109,5
10110,2
10111,3
10112,2
10113,2
10114,4
10115,2
10116,5
10117,2
10118,5
10119,2
10120,1
10121,5
10122,5
10123,1
10124,5
10125,4
10126,2
10127,4
10128,1
10129,1
10130,1
10131,1
10132,0
10133,0
10134,2
10135,2
10136,5
10137,4
10138,3
10139,0
10140,0
10141,2
10142,4
10143,2
10144,1
10145,3
10146,3
10147,4
10148,0
10149,5
10150,2
10151,2
10152,5
10153,0
10154,0
10155,2
10156,4
10157,0
10158,0
10159,1
10160,3
10161,0
10162,2
10163,2
10164,0
10165,5
10166,5
10167,1
10168,2
10169,1
10170,1
10171,5
10172,3
10173,2
10174,1
10175,1
10176,4
10177,1
10178,2
10179,3
10180,1
10181,2
10182,0
10183,4
10184,0
10185,3
10186,0
10187,3
10188,3
10189,3
10190,5
10191,1
10192,2
10193,1
10194,4
10195,3
10196,4
10197,4
10198,3
10199,1
10200,5
10201,0
10202,3
10203,5
10204,0
10205,1
10206,0
10207,0
10208,0
10209,3
10210,3
10211,5
10212,5
10213,1
10214,5
10215,5
10216,0
10217,4
10218,1
10219,1
10220,3
10221,3
10222,1
10223,3
10224,3
10225,2
10226,1
10227,2
10228,1
10229,3
10230,3
10231,4
10232,0
10233,0
10234,2
10235,0
10236,2
10237,3
10238,4
10239,4
10240,2
10241,3
10242,4
10243,1
10244,3
10245,1
10246,5
10247,2
10248,4
10249,2
10250,1
10251,1
10252,4
10253,1
10254,5
10255,3
10256,5
10257,1
10258,0
10259,3
10260,0
10261,3
10262,0
10263,5
10264,2
10265,1
10266,4
10267,1
10268,5
10269,1
10270,1
10271,0
10272,5
10273,5
10274,2
10275,2
10276,1
10277,2
10278,3
10279,0
10280,3
10281,5
10282,1
10283,3
10284,4
10285,1
10286,0
10287,1
10288,1
10289,4
10290,2
10291,3
10292,0
10293,5
10294,1
10295,2
10296,0
10297,5
10298,4
10299,1
10300,1
10301,1
10302,1
10303,0
10304,4
10305,0
10306,2
10307,1
10308,4
10309,1
10310,3
10311,0
10312,3
10313,2
10314,0
10315,3
10316,4
10317,5
10318,3
10319,1
10320,0
10321,5
10322,2
10323,1
10324,1
10325,5
10326,3
10327,1
10328,4
10329,0
10330,2
10331,0
10332,3
10333,1
10334,0
10335,2
10336,4
10337,4
10338,5
10339,0
10340,0
10341,0
10342,0
10343,5
10344,0
10345,1
10346,1
10347,5
10348,0
10349,3
10350,4
10351,3
10352,1
10353,2
10354,1
10355,0
10356,1
10357,1
10358,2
10359,4
10360,1
10361,0
10362,4
10363,0
10364,0
10365,4
10366,2
10367,4
10368,2
10369,3
10370,0
10371,1
10372,4
10373,2
10374,2
10375,2
10376,3
10377,3
10378,0
10379,4
10380,4
10381,4
10382,3
10383,4
10384,3
10385,2
10386,5
10387,5
10388,2
10389,5
10390,1
10391,2
10392,1
10393,2
10394,5
10395,3
10396,2
10397,4
10398,3
10399,5
10400,3
10401,1
10402,4
10403,3
10404,1
10405,5
10406,2
10407,4
10408,4
10409,4
10410,3
10411,2
10412,5
10413,5
10414,2
10415,3
10416,3
10417,4
10418,4
10419,5
10420,4
10421,0
10422,1
10423,1
10424,2
10425,0
10426,1
10427,4
10428,2
10429,3
10430,3
10431,1
10432,2
10433,4
10434,1
10435,1
10436,0
10437,5
10438,0
10439,5
10440,2
10441,5
10442,4
10443,2
10444,2
10445,2
10446,4
10447,2
10448,4
10449,1
10450,2
10451,0
10452,0
10453,0
10454,0
10455,0
10456,1
10457,1
10458,4
10459,3
10460,4
10461,0
10462,3
10463,4
10464,1
10465,1
10466,0
10467,5
10468,2
10469,4
10470,3
10471,1
10472,0
10473,1
10474,2
10475,4
10476,3
10477,5
10478,0
10479,1
10480,5
10481,0
10482,0
10483,1
10484,0
10485,2
10486,2
10487,5
10488,4
10489,0
10490,2
10491,1
10492,3
10493,1
10494,3
10495,1
10496,1
10497,5
10498,2
10499,3
10500,0
10501,2
10502,0
10503,4
10504,3
10505,4
10506,0
10507,1
10508,0
10509,1
10510,3
10511,4
10512,5
10513,5
10514,1
10515,5
10516,0
10517,0
10518,2
10519,1
10520,4
10521,5
10522,3
10523,3
10524,5
10525,1
10526,5
10527,3
10528,5
10529,5
10530,5
10531,0
10532,5
10533,3
10534,3
10535,3
10536,0
10537,2
10538,3
10539,1
10540,5
10541,2
10542,3
10543,3
10544,5
10545,4
10546,5
10547,5
10548,4
10549,1
10550,0
10551,4
10552,4
10553,0
10554,5
10555,0
10556,0
10557,2
10558,4
10559,3
10560,3
10561,1
10562,4
10563,4
10564,5
10565,4
10566,4
10567,3
10568,3
10569,3
10570,2
10571,0
10572,0
10573,4
10574,4
10575,5
10576,5
10577,1
10578,1
10579,2
10580,4
10581,5
10582,5
10583,5
10584,2
10585,2
10586,4
10587,4
10588,3
10589,3
10590,0
10591,4
10592,0
10593,5
10594,0
10595,1
10596,5
10597,2
10598,0
10599,5
10600,1
10601,0
10602,0
10603,1
10604,4
10605,0
10606,3
10607,2
10608,4
10609,2
10610,2
10611,5
10612,0
10613,0
10614,3
10615,2
10616,3
10617,5
10618,1
10619,4
10620,1
10621,4
10622,2
10623,0
10624,0
10625,0
10626,2
10627,1
10628,2
10629,1
10630,0
10631,0
10632,1
10633,1
10634,3
10635,5
10636,2
10637,1
10638,1
10639,4
10640,0
10641,1
10642,1
10643,5
10644,0
10645,5
10646,2
10647,0
10648,1
10649,3
10650,1
10651,2
10652,1
10653,1
10654,4
10655,5
10656,4
10657,1
10658,0
10659,5
10660,5
10661,2
10662,1
10663,4
10664,0
10665,5
10666,3
10667,1
10668,4
10669,4
10670,1
10671,5
10672,5
10673,4
10674,0
10675,2
10676,3
10677,0
10678,2
10679,4
10680,4
10681,0
10682,5
10683,4
10684,1
10685,3
10686,4
10687,0
10688,2
10689,2
10690,0
10691,2
10692,4
10693,3
10694,0
10695,5
10696,2
10697,0
10698,1
10699,3
10700,0
10701,4
10702,2
10703,4
10704,4
10705,5
10706,5
10707,1
10708,5
10709,5
10710,3
10711,5
10712,2
10713,0
10714,2
10715,4
10716,3
10717,2
10718,2
10719,1
10720,3
10721,2
10722,5
10723,4
10724,3
10725,4
10726,3
10727,2
10728,1
10729,0
10730,3
10731,4
10732,3
10733,3
10734,1
10735,0
10736,5
10737,5
10738,3
10739,4
10740,4
10741,5
10742,5
10743,2
10744,0
10745,4
10746,1
10747,4
10748,4
10749,2
10750,2
10751,0
10752,5
10753,4
10754,0
10755,0
10756,1
10757,1
10758,1
10759,2
10760,3
10761,5
10762,5
10763,5
10764,5
10765,0
10766,1
10767,3
10768,1
10769,2
10770,1
10771,0
10772,1
10773,1
10774,0
10775,2
10776,2
10777,1
10778,0
10779,5
10780,0
10781,5
10782,1
10783,4
10784,5
10785,4
10786,4
10787,5
10788,1
10789,2
10790,3
10791,5
10792,2
10793,2
10794,5
10795,4
10796,3
10797,0
10798,5
10799,4
10800,1
10801,0
10802,1
10803,4
10804,0
10805,4
10806,3
10807,2
10808,5
10809,3
10810,3
10811,3
10812,4
10813,2
10814,5
10815,1
10816,5
10817,1
10818,4
10819,3
10820,1
10821,2
10822,3
10823,5
10824,2
10825,5
10826,3
10827,4
10828,5
10829,2
10830,0
10831,2
10832,0
10833,4
10834,2
10835,2
10836,2
10837,1
10838,2
10839,2
10840,3
10841,1
10842,0
10843,1
10844,5
10845,1
10846,3
10847,3
10848,5
10849,0
10850,2
10851,4
10852,2
10853,1
10854,1
10855,0
10856,2
10857,5
10858,4
10859,4
10860,0
10861,1
10862,0
10863,1
10864,1
10865,1
10866,1
10867,0
10868,2
10869,4
10870,4
10871,3
10872,5
10873,5
10874,3
10875,2
10876,5
10877,5
10878,2
10879,5
10880,5
10881,1
10882,1
10883,3
10884,2
10885,1
10886,4
10887,5
10888,2
10889,2
10890,0
10891,2
10892,3
10893,1
10894,3
10895,4
10896,3
10897,1
10898,1
10899,0
10900,3
10901,3
10902,0
10903,2
10904,5
10905,2
10906,5
10907,3
10908,1
10909,4
10910,3
10911,5
10912,2
10913,4
10914,1
10915,4
10916,0
10917,2
10918,2
10919,1
10920,0
10921,5
10922,5
10923,2
10924,5
10925,3
10926,1
10927,1
10928,3
10929,2
10930,0
10931,3
10932,5
10933,5
10934,5
10935,5
10936,3
10937,4
10938,2
10939,0
10940,0
10941,5
10942,4
10943,2
10944,0
10945,0
10946,5
10947,5
10948,4
10949,4
10950,5
10951,3
10952,3
10953,4
10954,2
10955,0
10956,5
10957,5
10958,2
10959,1
10960,1
10961,0
10962,1
10963,3
10964,4
10965,4
10966,2
10967,0
10968,1
10969,0
10970,2
10971,0
10972,0
10973,5
10974,5
10975,1
10976,1
10977,3
10978,0
10979,3
10980,3
10981,1
10982,3
10983,3
10984,1
10985,4
10986,4
10987,4
10988,4
10989,0
10990,5
10991,3
10992,2
10993,5
10994,3
10995,4
10996,4
10997,1
10998,4
10999,2
11000,5
11001,3
11002,0
11003,2
11004,2
11005,5
11006,3
11007,1
11008,2
11009,2
11010,4
11011,4
11012,3
11013,2
11014,5
11015,1
11016,5
11017,4
11018,1
11019,1
11020,1
11021,4
11022,3
11023,0
11024,1
11025,5
11026,3
11027,0
11028,5
11029,2
11030,1
11031,0
11032,1
11033,5
11034,3
11035,3
11036,1
11037,5
11038,4
11039,1
11040,2
11041,0
11042,4
11043,1
11044,2
11045,3
11046,1
11047,2
11048,5
11049,1
11050,4
11051,3
11052,4
11053,1
11054,2
11055,0
11056,4
11057,5
11058,4
11059,4
11060,5
11061,5
11062,1
11063,5
11064,2
11065,1
11066,5
11067,0
11068,1
11069,4
11070,0
11071,3
11072,0
11073,5
11074,1
11075,1
11076,3
11077,5
11078,0
11079,5
11080,1
11081,5
11082,1
11083,3
11084,2
11085,4
11086,2
11087,1
11088,5
11089,4
11090,2
11091,5
11092,4
11093,1
11094,0
11095,1
11096,5
11097,5
11098,2
11099,4
11100,3
11101,2
11102,4
11103,0
11104,4
11105,4
11106,4
11107,1
11108,2
11109,3
11110,4
11111,1
11112,5
11113,4
11114,3
11115,5
11116,0
11117,3
11118,3
11119,0
11120,4
11121,3
11122,2
11123,0
11124,2
11125,4
11126,5
11127,5
11128,2
11129,5
11130,1
11131,1
11132,5
11133,1
11134,4
11135,1
11136,1
11137,1
11138,5
11139,2
11140,4
11141,5
11142,2
11143,2
11144,2
11145,5
11146,1
11147,3
11148,1
11149,5
11150,3
11151,2
11152,2
11153,4
11154,1
11155,2
11156,3
11157,4
11158,2
11159,1
11160,3
11161,2
11162,5
11163,3
11164,1
11165,5
11166,0
11167,4
11168,1
11169,3
11170,0
11171,4
11172,5
11173,2
11174,3
11175,3
11176,4
11177,4
11178,1
11179,0
11180,5
